name,x,y,z,vx,vy,vz,E
gamma,-1.30838,2.11963,42.0,-0.0806245,0.157598,1.80559,1.81425
gamma,-1.3191,0.709998,42.0,-0.110306,0.0215731,3.3687,1.57919
gamma,-0.822509,1.02799,42.0,-0.166489,0.0154443,1.43527,0.891966
gamma,2.47481,-0.250569,42.0,0.0262352,-0.0162848,0.143314,0.140013
gamma,-1.12906,0.847523,42.0,-0.18833,0.182696,5.97685,5.9826
gamma,-0.299733,0.873889,42.0,0.00772225,0.0934667,3.3176,1.70078
gamma,0.612621,0.656449,42.0,0.0421718,0.018428,2.80353,1.38679
gamma,-0.13584,1.42789,42.0,-0.0467659,-0.0372868,1.30158,0.609069
gamma,2.49813,-0.261267,42.0,0.0993054,-0.0468365,0.529542,0.382334
gamma,-1.74293,-1.86855,42.0,-0.147646,-0.144236,3.1812,3.18789
gamma,2.07797,-1.23633,42.0,0.327389,-0.265481,6.49912,6.25032
gamma,1.46399,-0.948211,42.0,0.181927,-0.0612584,2.66626,2.52227
gamma,-1.65331,-0.593598,42.0,-0.0523227,-0.0299341,1.44674,0.253359
gamma,-0.253388,-0.897756,42.0,-0.0560254,-0.0575942,0.822871,0.703751
gamma,-1.85243,0.0503223,42.0,-0.288456,-0.0387382,8.32253,2.78587
gamma,1.11867,-1.23454,42.0,0.19615,-0.0481576,1.58699,1.20844
gamma,0.426501,0.185077,42.0,0.0254034,0.0157513,1.2144,0.72538
gamma,-1.12558,-0.925744,42.0,-0.0198227,-0.0400266,2.11372,1.50461
gamma,-1.6386,0.347004,42.0,-0.191503,0.0197779,5.93061,0.402607
gamma,-1.41856,0.1566,42.0,-0.196648,0.0586815,1.7464,0.323845
gamma,1.5373,0.577063,42.0,0.123952,-0.0590002,3.04537,3.04846
gamma,-0.0890209,0.639982,42.0,-0.0128224,0.00517244,3.5039,0.37995
gamma,-0.149212,0.658915,56.5642,0.00461033,-0.193384,1.90125,1.91107
gamma,0.546159,0.280762,42.0,0.0406279,-0.00374219,3.17467,2.33763
gamma,1.23139,-1.95404,42.0,-0.0517549,-0.152634,3.18102,1.60834
gamma,-1.23166,0.6952,42.0,-0.113547,0.0500269,2.75432,0.989281
gamma,-1.39599,0.782738,42.0,-0.393308,0.0789289,8.90073,0.0
gamma,0.368423,0.686782,42.0,0.114946,0.103118,8.06926,8.07073
gamma,-1.72054,1.29296,42.0,-0.207142,0.244437,6.43147,1.45017
gamma,-0.541808,-1.33676,42.0,-0.041237,0.00602781,0.509297,0.510999
gamma,-0.997831,-1.63166,42.0,-0.0360649,-0.0808686,0.503269,0.323217
gamma,-0.0365477,0.257457,42.0,0.00997831,0.0325775,4.0807,4.08085
gamma,-1.99996,-2.01327,42.0,-0.204716,-0.142708,3.6263,2.17578
gamma,-3.07604,-1.18382,42.0,-0.113693,-0.00363622,0.590411,0.447132
gamma,-2.00323,1.91716,42.0,-0.204375,0.143951,3.91826,0.264668
gamma,0.501027,0.799065,42.0,0.0659784,0.0461266,3.0692,0.247848
gamma,-1.59617,-1.85644,42.0,-0.365814,-0.404285,7.7645,3.92577
gamma,-2.20711,1.31596,42.0,-0.104213,0.00985721,0.630819,0.178542
gamma,-2.00327,0.472424,42.0,-0.173647,0.0345823,3.65302,3.65731
gamma,-0.408097,1.1544,42.0,0.0307667,0.0980136,1.30146,1.06426
gamma,-0.293924,-0.742511,42.0,0.203248,-0.145958,6.18376,6.18882
gamma,-1.26436,-1.86837,42.0,-0.11323,-0.241831,4.94106,4.94827
gamma,2.06582,1.8833,42.0,0.144954,0.120094,0.963865,0.214696
gamma,-0.309619,-1.64878,42.0,-0.13949,-0.0706686,6.98066,6.97391
gamma,3.98682,0.12899,42.0,0.0726725,0.00376164,0.274774,0.248865
gamma,-0.983779,-0.854482,42.0,0.000971571,-0.0211502,0.0820531,0.0672337
gamma,-1.68442,2.17007,42.0,-0.108292,0.145723,1.49893,0.873799
gamma,1.99833,-0.485862,42.0,0.249958,-0.102536,4.88106,1.79422
gamma,-0.722046,-1.67685,42.0,-0.036265,-0.0896416,2.34709,2.3173
gamma,4.33752,1.1749,42.0,0.432798,0.288377,1.45106,1.30798
gamma,-0.348413,-0.921452,42.0,0.0865102,0.0667337,3.06705,0.372727
gamma,2.90533,0.888824,42.0,0.431926,-0.187528,0.198476,0.43572
gamma,-2.19707,0.247172,42.0,-0.0231788,-0.0233765,0.240973,0.145652
gamma,0.105304,0.126113,42.0,0.0218412,0.0250466,4.07457,0.0
gamma,-1.68055,0.113103,42.0,-0.391644,-0.0368257,8.82481,0.262295
gamma,1.01489,0.599843,42.0,0.427571,0.137237,16.113,16.1192
gamma,1.26352,0.754758,42.0,0.170212,0.0417762,7.20614,5.92291
gamma,3.89948,0.850277,42.0,0.510693,0.33791,1.55547,1.42198
gamma,1.18796,1.80476,42.0,0.0554244,0.103351,2.19614,1.2338
gamma,0.664219,-0.654257,42.0,0.00830453,0.206729,2.2657,0.534026
gamma,-1.26523,1.38321,42.0,-0.15392,0.264368,6.21247,6.21999
gamma,-0.563454,0.488237,42.0,-0.0326846,0.0158736,1.83229,0.70841
gamma,1.23696,-1.86846,42.0,0.160688,-0.166982,3.91804,0.0
gamma,0.154146,2.08743,42.0,-0.0746608,0.211409,3.45252,2.45369
gamma,-1.86304,-1.90974,42.0,-0.081569,-0.16738,1.46597,0.32742
gamma,1.18012,0.256061,42.0,0.316888,0.000365168,4.50268,4.51382
gamma,-1.67399,0.901158,42.0,-0.161408,0.131204,4.58651,1.08103
gamma,4.09278,-1.33098,42.0,0.475717,-0.119195,5.47547,2.05704
gamma,0.0766205,1.87199,42.0,-0.00513582,0.315039,5.41844,1.66371
gamma,-3.1746,-0.657191,42.0,-0.0539949,-0.0293741,0.222947,0.139292
gamma,1.07937,-0.608819,42.0,0.242232,-0.188412,7.51858,7.52484
gamma,-0.19092,0.96923,42.0,-0.0176257,0.044756,1.59788,0.321301
gamma,-1.63572,1.15538,42.0,-0.0552471,-0.0221656,0.752154,0.578759
gamma,-0.623888,1.76371,42.0,-0.0223294,0.161414,3.72589,0.0
gamma,0.888365,-0.220369,42.0,0.104624,-0.00660527,3.44946,2.41908
gamma,-1.54444,-1.56944,42.0,-0.427112,-0.528562,11.599,10.6269
gamma,-1.01833,1.2799,42.0,-0.0671115,0.0814565,3.06015,3.06197
gamma,-1.79635,-1.10284,42.0,-0.15808,-0.0396332,1.98133,0.805723
gamma,-1.25581,0.20578,42.0,-0.0784453,-0.0128558,2.63541,0.294318
gamma,-1.0429,-0.37079,42.0,0.0664749,-0.0596387,2.41733,2.41898
gamma,-1.93635,-1.43307,42.0,-0.0750243,-0.116244,0.502917,0.330758
gamma,2.04101,1.73263,42.0,0.505736,0.427908,9.79359,3.43041
gamma,1.21146,-0.692866,42.0,0.0556644,-0.0219519,0.6239,0.609185
gamma,1.90975,-0.802902,42.0,0.224762,-0.141123,4.88929,4.89649
gamma,0.450831,0.800714,42.0,-0.0948907,0.0397568,2.4091,1.15138
gamma,0.967199,0.643578,42.0,0.0843877,0.0198131,4.17735,4.17825
gamma,2.14899,1.66127,42.0,0.058873,0.0945373,0.929786,0.360357
gamma,-1.90272,-0.871173,42.0,-0.0688958,-0.0415012,1.11994,0.563586
gamma,3.99394,2.06524,42.0,0.303494,0.0600506,1.23605,1.27418
gamma,0.71837,-1.77568,42.0,0.0482092,-0.152469,3.32832,3.33216
gamma,2.00033,0.861663,42.0,0.0583932,0.0534343,0.394969,0.360891
gamma,-1.71116,-0.637643,42.0,-0.105933,-0.0906322,3.4423,0.410818
gamma,-0.304693,0.474275,42.0,-0.0595711,0.0252192,1.07306,0.367525
gamma,1.40938,-1.31491,42.0,0.109461,-0.0641946,3.03779,1.01679
gamma,3.34123,0.803679,42.0,0.523293,-0.0165645,1.59088,1.03991
gamma,-0.973997,-0.998941,42.0,-0.0575982,-0.185138,2.36276,1.40464
gamma,-0.358334,-1.80125,42.0,-0.049505,-0.0489309,3.83536,0.0
gamma,0.261732,1.31922,42.0,0.0515874,0.225254,5.75958,4.30276
gamma,-1.5835,0.143322,42.0,-0.13019,-0.0226649,2.8742,2.61376
gamma,1.63713,0.740835,42.0,0.179714,0.0450258,5.50558,4.7109
gamma,-0.377961,-1.29793,42.0,-0.15018,-0.263751,1.39707,1.31378
gamma,0.851715,2.00983,42.0,0.0186544,0.0711987,1.37968,0.416594
gamma,0.654436,-0.174922,42.0,0.118432,0.00976694,5.2273,5.22865
gamma,-0.407021,-2.1614,42.0,-0.167275,-0.818458,1.52478,0.0
gamma,-0.95562,-1.14471,42.0,-0.169945,-0.212801,0.2151,0.248856
gamma,-1.41024,0.590517,42.0,-0.0455063,0.0984919,1.35666,0.229929
gamma,-0.207348,-1.3592,42.0,-0.0835727,-0.280738,7.29394,7.29982
gamma,1.58022,1.42114,42.0,0.0976957,0.0816345,2.90364,2.9034
gamma,-0.288573,1.04344,42.0,-0.0815461,-0.0162423,1.06597,1.06921
gamma,0.0630662,-1.19638,42.0,-0.0427206,-0.127278,7.21761,7.21886
gamma,-2.06523,1.83673,42.0,-0.137839,0.072977,2.22845,2.23391
gamma,-0.240228,1.75982,42.0,-0.0565007,0.116916,3.44142,2.31715
gamma,1.35346,1.14986,42.0,0.0270614,0.0339526,1.17183,0.472859
gamma,-0.417332,-0.379698,42.0,0.0222702,-0.0317867,3.26358,2.21493
gamma,0.00702114,1.3057,42.0,-0.0319143,0.302384,7.80657,0.941339
gamma,-0.456191,-0.601933,42.0,-0.112248,-0.028563,2.78297,2.78538
gamma,1.20529,1.53117,42.0,0.0200179,0.0713384,0.666263,0.186354
gamma,-1.02227,-0.616209,42.0,0.0123678,-0.0324203,1.3878,0.304146
gamma,0.203024,0.747711,42.0,0.0617717,0.000757554,2.51486,2.51562
gamma,0.539555,-0.241752,42.0,0.0337111,-0.0084797,2.91937,2.91958
gamma,-0.628074,-1.62275,42.0,-0.0433293,-0.140484,2.88426,0.262927
gamma,-0.734503,1.21871,42.0,-0.0049231,0.0323783,1.8755,1.12408
gamma,-1.35512,1.30187,42.0,-0.130129,0.171118,5.2365,5.24091
gamma,-1.4414,-0.0539146,42.0,-0.162718,-0.046182,3.57243,3.57643
gamma,1.55472,-1.75464,42.0,0.0712309,-0.100365,2.52928,2.53227
gamma,1.61726,-0.0404101,42.0,0.0870021,-0.00984161,2.62731,2.62876
gamma,-0.813113,1.1791,42.0,-0.121574,0.129103,4.74873,0.371132
gamma,1.46462,-1.24252,42.0,0.0310375,-0.00654217,1.94614,1.9464
gamma,-0.566848,4.47466,42.0,-0.257304,0.556635,4.72761,0.699069
gamma,0.0270904,-0.468083,42.0,-0.0689361,-0.065953,13.0575,3.54703
gamma,-1.33752,1.5989,42.0,-0.18397,0.165811,4.80126,2.071
gamma,0.683978,0.0917856,42.0,0.169137,-0.00263914,10.5866,10.588
gamma,-4.05107,0.831787,42.0,-0.883254,0.0732699,2.00711,2.19409
gamma,0.693501,-2.05337,42.0,0.0749953,-0.11464,1.83705,0.558498
gamma,-0.470721,1.19835,42.0,-0.00409636,0.0445462,1.99714,1.11563
gamma,1.21636,-0.224638,42.0,0.108065,-0.0376098,2.8582,1.14705
gamma,-1.61035,0.626178,42.0,-0.0311512,-0.00293597,1.08996,0.393494
gamma,-0.920384,0.405967,42.0,-0.0975342,0.00248418,6.47461,6.47535
gamma,-0.67947,-1.56204,42.0,-0.294061,-0.405862,13.1801,13.1896
gamma,-0.382087,-0.45903,42.0,-0.0214693,-0.0500097,5.78233,1.64879
gamma,-2.47431,0.40505,42.0,-0.165075,-0.0207944,0.811685,0.622352
gamma,-1.30636,0.665357,42.0,-0.156911,0.154246,5.6713,3.5559
gamma,-1.63225,0.259431,42.0,-0.191544,0.0653727,4.4502,4.4548
gamma,-1.19547,-0.775854,42.0,-0.127217,-0.00994441,0.892206,0.20579
gamma,-0.415096,0.792511,42.0,-0.0437659,0.0696034,6.42471,6.42524
gamma,2.61171,-1.26971,42.0,0.102108,-0.00906801,0.458214,0.228271
gamma,1.01074,-1.42331,42.0,0.0500322,-0.0189005,0.356003,0.186497
gamma,0.00777039,-1.12478,42.0,-0.0525901,-0.131795,4.82004,4.82212
gamma,1.02198,1.86757,42.0,0.203518,0.41515,7.6749,7.68882
gamma,1.38744,1.57397,42.0,0.0771581,0.0537497,1.38154,1.38054
gamma,0.774587,-0.0526713,42.0,0.0535863,0.0150758,0.638291,0.509413
gamma,-0.0674697,0.651227,42.0,0.0269318,-0.024476,0.576276,0.312606
gamma,0.394642,-0.26146,42.0,0.037827,-0.00954378,3.09387,0.423221
gamma,-0.236574,1.38384,42.0,0.00469833,0.0900652,2.32767,2.20661
gamma,-1.06572,0.743731,42.0,-0.171259,-0.0375451,3.97453,1.2208
gamma,2.49236,-0.0737036,42.0,0.268357,0.0293892,1.57754,0.625915
gamma,0.42948,1.55046,42.0,0.0770063,0.0383903,0.952446,0.956325
gamma,0.422848,-1.86814,42.0,-0.00525635,-0.0824646,0.993909,0.230182
gamma,-1.38846,-1.74281,42.0,-0.151656,-0.189522,5.0618,5.06762
gamma,0.0655322,0.688816,42.0,0.00833454,-0.0529875,0.547337,0.257487
gamma,1.19735,1.32266,42.0,0.0756237,0.120815,2.75341,0.484138
gamma,2.00841,-0.746734,42.0,0.0777074,-0.0490686,1.07396,0.507247
gamma,-1.57362,1.99322,42.0,-0.0949075,0.0776361,1.1555,0.633659
gamma,-0.529713,1.49431,42.0,-0.0348692,0.241442,5.16465,2.92857
gamma,-0.453993,-0.0480305,42.0,-0.0739007,0.0517203,2.20483,2.20667
gamma,0.833712,-0.591912,42.0,-0.0210841,0.0262025,2.42251,0.280804
gamma,-0.973523,1.80636,42.0,-0.0796832,0.156039,2.62348,2.62932
gamma,-0.241285,0.875969,42.0,-0.00675578,0.0229863,0.137698,0.113696
gamma,2.39631,1.08759,42.0,0.280927,0.113536,3.14768,1.85623
gamma,0.977623,-0.986891,42.0,0.148148,-0.181391,4.79415,4.10635
gamma,-1.44725,1.57373,42.0,-0.523053,0.601958,19.3764,3.04037
gamma,-0.134,-0.905468,42.0,-0.00431329,0.0286575,0.136147,0.122081
gamma,-2.23029,-0.90796,42.0,-0.135879,-0.0353005,1.46269,0.937929
gamma,1.18941,0.64572,42.0,0.234683,0.100612,7.37051,7.37493
gamma,0.286575,-0.106577,42.0,-0.000409449,-0.00791751,2.18905,0.873992
gamma,-1.76682,-0.70888,42.0,-0.214485,-0.0644888,4.27364,4.27951
gamma,1.3024,-1.54186,42.0,0.0450386,-0.0465595,1.39059,1.18549
gamma,-1.16907,-1.17993,42.0,-0.0571629,-0.0889828,1.37628,0.767392
gamma,0.299025,0.202156,42.0,0.0164663,-0.00207759,1.64506,0.548726
gamma,-0.663779,1.2199,42.0,-0.0484719,0.237444,6.05766,0.0
gamma,-2.11003,-1.2217,42.0,-0.199457,-0.0789274,3.43313,2.01365
gamma,1.81847,-1.93334,42.0,0.140335,-0.146195,2.9113,2.91835
gamma,1.66289,0.496996,42.0,0.0901988,0.00765837,1.92702,0.410275
gamma,-0.16627,-1.41883,42.0,-0.0317098,-0.103701,4.3664,2.90921
gamma,0.607295,-1.25195,42.0,0.0705677,-0.130278,3.36578,1.75816
gamma,1.96779,-1.49646,42.0,0.111833,-0.0820921,2.39317,1.05628
gamma,1.34073,0.582646,42.0,0.0711585,0.0652667,2.58591,1.2148
gamma,-2.06299,0.770623,42.0,-0.753729,0.872456,0.856801,1.34256
gamma,-0.0820957,-0.556361,42.0,0.0443206,-0.055021,6.43721,6.4376
gamma,0.937536,0.723418,42.0,0.0186884,-0.0219489,2.60359,2.60375
gamma,1.66857,-0.763306,42.0,0.240719,-0.0349949,2.91537,2.84333
gamma,-1.6015,-0.883801,42.0,-0.0646974,-0.0621998,2.13123,2.13311
gamma,0.636908,0.0655902,42.0,0.14898,-0.0603727,7.44381,0.265329
gamma,-0.213582,0.345354,42.0,0.0465632,0.0402638,7.38082,0.0
gamma,-1.70849,1.52325,42.0,-0.480151,0.524365,11.5807,11.6025
gamma,0.111442,-1.92802,42.0,0.00200036,-0.0752486,1.49129,0.383772
gamma,-0.0274973,-1.2026,42.0,0.000438315,-0.121923,3.0934,1.19053
gamma,1.6862,0.234054,42.0,0.0899593,0.0373245,2.87729,2.87894
gamma,1.4422,0.565003,42.0,0.0816899,0.0630339,2.88801,1.75826
gamma,1.16374,1.73815,42.0,0.120423,0.0492812,2.71301,1.89063
gamma,-0.819055,-0.432958,42.0,-0.0373712,0.0718989,4.01427,1.53503
gamma,0.649846,-1.22246,42.0,-0.00472973,0.0493831,3.93732,2.79071
gamma,-1.85527,0.149504,42.0,-0.108276,0.0352479,1.07892,0.847142
gamma,1.58143,1.11141,42.0,0.0533988,0.0844412,1.26644,1.04812
gamma,-0.724403,-1.26646,42.0,0.0610353,-0.18199,1.7928,0.74144
gamma,1.44584,-1.08187,42.0,0.289456,-0.0633509,5.1302,0.518107
gamma,2.68871,-1.35942,63.8054,-0.00379655,0.000139717,0.00896921,0.0
gamma,-1.70901,0.633263,42.0,-0.0191048,-0.0480026,0.358359,0.170732
gamma,2.19888,1.03955,42.0,0.452226,0.205261,6.63151,1.48669
gamma,-1.93158,0.886995,42.0,-0.0307277,0.0891462,0.533049,0.471772
gamma,0.862629,0.610933,42.0,0.00832201,0.00223987,0.182273,0.17668
gamma,-0.899531,1.87186,42.0,-0.0535084,0.119925,2.3765,0.236579
gamma,1.1883,-0.516061,42.0,0.0715102,-0.00324409,3.64006,0.429208
gamma,1.26504,-1.32288,42.0,0.13959,-0.232846,3.65782,3.66788
gamma,1.28857,2.37753,42.0,0.0757341,0.469788,3.19272,1.58975
gamma,1.28051,-0.245823,42.0,0.0665037,-0.0403932,3.06193,0.33491
gamma,-0.422747,1.83556,42.0,-0.156389,0.041265,1.339,0.825108
gamma,-2.09637,0.138322,42.0,-0.129952,0.0161283,2.29614,2.29987
gamma,-0.105366,1.35613,42.0,-0.00595529,0.048947,1.20509,0.727666
gamma,1.96741,-0.561985,42.0,0.137834,-0.051139,2.40513,2.40962
gamma,0.170615,1.76365,42.0,0.0905006,0.146733,1.24459,1.25648
gamma,-0.655508,-0.556546,42.0,-0.0411529,-0.0726659,2.60752,0.361561
gamma,-0.860073,1.23137,42.0,-0.097586,0.0803781,3.5616,2.37945
gamma,-0.694242,1.70324,42.0,-0.062715,0.148768,3.41877,0.0
gamma,-0.415623,-0.87236,42.0,-0.0366203,-0.0914397,2.98981,0.50883
gamma,1.67504,0.459093,42.0,0.399263,0.134556,7.86498,3.91202
gamma,3.15725,-1.56325,42.0,-0.853016,-0.0990149,2.73002,2.69995
gamma,-0.322028,1.88557,42.0,-0.00760563,0.073274,1.50269,0.751198
gamma,-3.16987,0.992916,42.0,-0.0992056,0.0682777,0.496498,0.457097
gamma,-0.674913,-1.51885,42.0,-0.0228329,-0.110699,2.71162,1.53398
gamma,0.999024,0.616543,42.0,0.144334,0.0285873,2.47786,2.48222
gamma,2.16234,0.919121,42.0,0.297549,0.139324,4.87367,4.19151
gamma,2.40064,-1.32773,42.0,0.00204002,-0.208007,1.96972,1.17476
gamma,0.90506,1.37785,42.0,0.00406902,0.153547,0.819915,0.750439
gamma,1.77678,-1.23169,42.0,0.102001,-0.211114,1.93473,0.678584
gamma,0.985208,-0.39081,42.0,0.0105341,-0.137672,0.604728,0.466861
gamma,-3.94268,2.65203,42.0,-0.163689,0.718225,0.872492,0.654288
gamma,1.91488,1.21206,42.0,0.562711,0.372651,10.064,10.0866
gamma,1.10001,-1.18058,42.0,0.0186293,0.0729375,1.7104,1.71206
gamma,1.98328,-1.43535,42.0,0.190867,-0.189796,4.22557,4.23413
gamma,2.62264,-0.402241,42.0,0.199151,0.0822119,1.60507,0.253255
gamma,-3.0485,-0.537212,42.0,-0.167778,0.131169,1.0437,1.0652
gamma,2.01032,1.22612,42.0,0.324586,0.114615,5.5801,0.0
gamma,-0.263299,0.411254,42.0,-0.0574214,0.0189776,3.87736,3.27919
gamma,-0.5778,1.34422,42.0,-0.0309836,0.0472602,1.9549,0.903806
gamma,0.358312,0.752123,42.0,-0.00623416,0.0581097,3.54818,0.621199
gamma,-1.79712,0.742294,42.0,-0.178177,0.182672,2.52714,2.53999
gamma,1.30756,1.08141,42.0,0.130308,0.0387482,3.0695,0.614326
gamma,-2.20872,-1.51899,42.0,-0.021963,-0.0280304,0.291343,0.25778
gamma,-1.63047,-0.0143694,42.0,-0.0825155,0.00571095,1.0248,0.528045
gamma,-0.975128,-0.540265,42.0,-0.0997902,-0.064355,3.24132,3.2435
gamma,-1.82823,-1.74695,42.0,-0.612131,-0.627466,12.5596,6.16744
gamma,-2.19813,-1.54736,42.0,-0.0376497,-0.0359804,0.224784,0.197972
gamma,0.420087,-1.43504,42.0,-0.0196186,-0.417729,14.648,14.6539
gamma,-1.86683,-0.745731,42.0,-0.235056,-0.00575372,2.2422,1.68732
gamma,-1.03158,0.308525,42.0,-0.0595174,0.0031532,2.38797,1.3469
gamma,1.26915,-1.32317,42.0,0.0250716,0.0204594,0.509973,0.177805
gamma,-1.28003,0.118156,42.0,-0.258779,0.0280194,6.82859,6.83355
gamma,-0.630085,-1.56965,42.0,0.0392491,-0.0987366,1.24613,0.408556
gamma,1.06785,0.27195,42.0,0.0661501,0.00416202,2.38378,0.314512
gamma,1.13886,-1.77646,42.0,0.0745598,-0.057375,1.06507,0.261085
gamma,1.14172,-0.0221913,42.0,0.0626898,-0.0213666,2.15494,2.15595
gamma,0.506983,1.97931,42.0,0.10702,0.210413,5.06981,5.0753
gamma,-0.432103,0.553115,42.0,-0.0173359,0.00937472,1.72657,1.59845
gamma,0.644091,-0.468847,42.0,0.0778418,0.00110634,2.42487,0.453861
gamma,-1.06828,0.376896,42.0,-0.0703664,0.0501228,3.03199,2.09359
gamma,-1.18252,-0.475461,42.0,-0.177098,-0.00397052,0.77834,0.474585
gamma,0.861005,0.701857,42.0,0.0840086,0.0296441,5.88016,0.298933
gamma,0.795962,0.305683,42.0,0.0358012,0.0681746,2.47124,0.943889
gamma,1.31203,-1.5998,42.0,0.136034,-0.154002,4.68768,4.69218
gamma,-1.43993,0.6362,42.0,-0.0859498,0.0613814,2.55731,0.439908
gamma,0.102631,0.130085,42.0,0.0436637,-0.0272317,3.44305,3.44343
gamma,-0.688435,-1.41107,42.0,-0.0393203,0.00143185,0.0547451,0.0608034
gamma,-3.77604,-1.03666,42.0,-0.501421,0.172251,1.4746,1.12887
gamma,0.463935,0.105677,42.0,-0.0219749,-0.0716653,0.564263,0.518603
gamma,-1.64543,1.31183,42.0,-0.199968,0.129419,4.69556,2.31233
gamma,-0.690065,0.153359,42.0,0.0150558,-0.0258841,0.977216,0.977675
gamma,-1.65316,1.90287,42.0,-0.0937673,0.158002,2.52536,2.43705
gamma,1.01477,1.93739,42.0,0.164036,0.144191,2.43216,2.08427
gamma,1.12351,-1.14084,42.0,0.0663227,-0.08895,3.23964,0.885516
gamma,-0.908842,0.533705,42.0,-0.0277521,0.0187432,2.59262,2.59283
gamma,-0.281025,-0.282652,42.0,-0.0623911,-0.0365575,6.57271,4.24105
gamma,-0.487843,-0.845875,42.0,-0.110226,-0.019401,6.94615,6.94705
gamma,-1.66803,2.70418,42.0,-0.386251,0.620609,0.925422,0.906222
gamma,1.77216,0.968691,42.0,0.085225,0.0285812,2.32646,0.292501
gamma,1.79462,0.973811,42.5309,0.0267276,-0.00209844,0.0446953,0.0502919
gamma,0.536486,-0.14339,42.0,0.345314,0.642503,1.71454,0.495639
gamma,1.32746,1.28193,42.0,0.207383,0.162695,5.52574,5.53203
gamma,3.04868,-1.49828,42.0,0.0404503,-0.380617,2.05514,0.238464
gamma,0.131967,-0.855071,42.0,-0.0233228,-0.141192,6.18276,0.600497
gamma,-2.33226,0.110478,42.0,-0.162256,0.066298,1.14478,1.03921
gamma,-0.533536,0.0300398,42.0,-0.0524116,0.0868298,1.79361,0.354908
gamma,-1.75069,-0.902758,42.0,-0.121496,-0.0571483,2.60493,2.60839
gamma,0.109924,-1.91046,42.0,0.0381374,-0.429556,8.05152,8.06306
gamma,1.0324,1.11067,42.0,0.166657,0.148962,4.14228,0.992391
gamma,-2.37724,-1.13585,42.0,-0.141911,-0.285708,0.664722,0.439999
gamma,1.49701,1.07168,42.0,0.109094,0.0717991,1.60792,0.601198
gamma,0.32862,0.0567055,42.0,0.0792771,-0.0348969,2.39769,2.39925
gamma,0.564353,-0.0955085,42.0,0.0236855,-0.00147858,1.86039,1.62177
gamma,0.969117,-1.56474,42.0,0.141558,-0.171282,6.29754,6.30146
gamma,0.600214,-0.597323,42.0,0.0123277,-0.0357642,2.27885,2.10689
gamma,0.720456,-0.946161,64.2276,0.000473443,-0.000113102,-0.000191527,0.0
gamma,-3.73579,2.20307,42.0,0.11861,0.0833329,0.296304,0.325261
gamma,-0.168038,1.5227,42.0,-0.0415342,0.0450828,0.707895,0.710544
gamma,-1.42741,-1.49492,42.0,-0.0902956,-0.0847486,2.10132,1.73935
gamma,1.76475,-0.952091,42.0,0.0540046,-0.0319309,1.24344,1.14752
gamma,1.69433,-1.20763,42.0,0.192896,-0.236226,6.67277,6.67974
gamma,-0.0235878,-0.115896,42.0,0.0200773,0.0172298,0.392201,0.180572
gamma,3.15291,-1.47686,42.0,0.339359,0.0388516,2.12882,0.527481
gamma,1.5281,0.662917,42.0,0.181785,0.0213972,3.64485,0.0
gamma,4.00019,-0.799593,42.0,0.196477,-0.15759,0.327676,0.229477
gamma,1.15506,-1.22214,42.0,0.117858,-0.121185,3.12108,0.489763
gamma,-3.29846,1.13836,42.0,-0.414229,0.271502,2.16718,2.22306
gamma,-1.00348,1.07667,42.0,-0.170496,0.22516,8.82932,8.83383
gamma,0.513441,-0.521682,42.0,0.00296374,-0.0218853,3.23692,0.923153
gamma,-0.341668,-0.580553,42.0,-0.0312813,-0.0840161,3.64135,1.14511
gamma,0.544371,-0.805363,42.0,0.0175165,-0.0756685,5.3002,5.30077
gamma,-1.79638,1.6495,42.0,-0.105754,0.107594,1.07661,0.647704
gamma,0.111072,-1.87147,42.0,0.483596,-1.34403,5.3423,5.52996
gamma,-1.43569,-0.101224,42.0,-0.217306,-0.201088,1.0911,0.639587
gamma,1.00631,0.705218,42.0,0.0403174,0.0194963,1.01234,1.01
gamma,-1.62142,-0.816668,42.0,-0.143781,-0.0621229,4.18162,4.18456
gamma,-0.274243,0.535679,42.0,0.00651028,0.0248062,1.97166,0.385507
gamma,0.733462,-0.949768,42.0,0.0674148,-0.0330667,2.5409,2.45862
gamma,1.31596,1.52688,42.0,0.0769566,0.0810865,2.69311,0.666956
gamma,-1.63043,0.0745937,42.0,-0.162487,0.0355649,3.64122,0.699307
gamma,1.81939,-1.1047,42.0,0.123609,-0.116358,3.55461,0.964872
gamma,1.36485,0.374623,42.0,0.0569813,0.129046,1.31668,0.398433
gamma,0.394876,-0.28023,42.0,0.0445272,0.00668639,2.36244,0.964216
gamma,1.62601,0.547082,42.0,0.267119,0.0373284,9.8335,9.8372
gamma,-0.555921,-0.460524,42.0,-0.0226957,-0.0382408,5.10755,5.10774
gamma,2.87733,0.858639,42.0,0.40671,-0.265025,1.08763,0.976956
gamma,-1.90088,-1.37825,42.0,-0.291332,-0.176022,5.31799,5.23182
gamma,-0.801405,-2.00637,42.0,-0.0420825,-0.0814052,1.98156,0.554616
gamma,-3.69044,0.0838151,42.0,-0.0667498,0.0174822,0.233743,0.241024
gamma,0.790618,-0.7756,42.0,0.0601897,-0.0490779,2.39668,0.353658
gamma,-0.553216,-0.162092,42.0,-0.056636,0.0274188,3.43077,1.77309
gamma,-1.44238,-1.54214,42.0,-0.219767,-0.275516,5.95176,5.96219
gamma,0.402282,-0.833551,42.0,0.152129,-0.208287,9.30043,9.304
