name,x,y,z,vx,vy,vz,E
e-,-0.961083,0.912268,42.0,-0.15965,0.0660191,0.872815,0.515046
e-,0.0801651,1.69764,48.0958,-0.0795138,-0.341595,3.8802,2.80117
e-,0.071963,1.68224,48.1715,0.478753,0.113563,0.404233,0.281051
e-,-3.06055,1.26525,49.0387,-0.432518,0.0330244,1.05756,0.692917
e-,1.82082,-0.691083,46.4577,0.483004,0.571335,1.85376,1.43115
e-,2.40674,-1.09798,65.3575,-0.490155,-0.10848,0.300086,0.255082
e-,-1.32339,2.10011,48.1627,-0.0186437,-0.0120634,-0.00344877,0.000476356
e-,-1.32339,2.10011,48.1627,-0.261487,-0.00574057,1.54261,0.992284
e-,-2.32228,1.76366,54.1098,0.0185783,0.149358,1.28774,0.839144
e-,-0.344278,1.47815,46.8743,-0.00856922,0.020984,0.00257548,0.000499006
e-,-0.344278,1.47815,46.8743,-0.0797841,0.0756825,0.00327779,0.0112615
e-,-1.37613,1.17407,62.0239,0.536852,0.27298,1.11566,0.76471
e-,1.25636,1.44785,51.9057,0.0489523,-0.45535,0.259131,0.212828
e-,-4.12706,2.28257,52.8396,-0.123552,0.137884,2.21824,1.69059
e-,-3.6831,-2.91545,46.1492,-0.0183928,-0.085274,0.230672,0.055636
e-,2.79935,1.50442,42.2954,0.0170936,-0.00291137,-0.0142948,0.000488626
e-,2.79935,1.50442,42.2954,0.0399109,-0.160475,0.500908,0.212946
e-,1.74926,1.04137,42.8288,0.234587,-0.194406,0.516473,0.266552
e-,2.39218,-2.13019,51.6024,-0.206431,-0.18767,1.97899,1.44424
e-,1.19239,0.671844,42.7508,-0.00937998,0.00129633,-0.02038,0.000482164
e-,1.19239,0.671844,42.7508,-0.491892,0.738904,0.650701,0.668732
e-,0.929959,2.55637,56.603,-0.492984,0.0093239,0.682662,0.454343
e-,-0.15689,-0.334005,45.9817,-0.954828,-0.226318,1.43932,1.24716
e-,-0.991973,1.2494,48.4531,-0.737399,-0.27013,2.69704,2.20227
e-,-1.78169,1.37327,44.248,0.399036,-0.224513,0.431619,0.287717
e-,-2.2327,-1.17277,52.5883,-0.898028,-0.134263,2.00157,1.64783
e-,4.73495,-0.00235854,44.476,-0.080181,-0.0273972,0.0493036,0.00913478
e-,1.03462,-1.96547,62.6771,0.492091,0.458741,1.47854,1.1359
e-,1.89588,0.182661,50.6786,-0.0200782,0.00991733,-0.00186518,0.000481543
e-,1.89588,0.182661,50.6786,0.465501,0.275032,2.49294,1.97651
e-,-1.92601,-4.95688,52.7899,0.0797552,0.0486639,0.101222,0.017816
e-,0.873925,0.917876,55.918,-0.394635,-0.220988,3.32393,2.60618
e-,-2.76315,0.209676,43.9935,-0.336138,0.169584,0.389698,0.226803
e-,0.982793,2.44983,69.2198,0.202803,0.289842,4.53834,3.76873
e-,0.849072,0.0933252,43.7489,0.0713387,0.360326,0.399703,0.225504
e-,0.25262,2.88723,68.9631,0.166241,-0.207227,0.332853,0.149166
e-,1.04404,-1.89193,51.5643,-0.067169,-0.313535,8.29381,7.04549
e-,-1.56592,-2.85527,62.6994,-0.671769,-1.22999,7.77565,6.89874
e-,4.54887,2.371,60.0758,0.00853212,-0.00563482,-0.0203923,0.000486821
